3in1_file_path,3in1_sorting_clause,3in1_time,3in1_k,3in1_solver,3in1_neg_state,3in1_num_s,3in1_num_t,3in1_num_gen,3in1_status,3in1_frame_sizes,3in1_elapsed_time
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/car_5_e2_405_e2_1083.lus,l1l2,0.234,2,135,10,0,0,Not Found,unsafe,8 1,0.559
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/car_5_e2_405_e3_473.lus,base,0.209,2,135,10,0,0,Not Found,unsafe,8 1,0.559
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/car_5_e2_405_e8_1055.lus,base,0.21,2,135,10,0,0,Not Found,unsafe,8 1,0.554
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/car_5_e3_11_e1_429.lus,base,0.249,2,135,10,0,0,Not Found,unsafe,8 1,0.602
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/car_5_e3_11_e5_24.lus,l2l1,0.271,2,135,10,0,0,Not Found,unsafe,8 1,0.539
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/car_5_e3_661.lus,base,0.234,2,135,10,0,0,Not Found,unsafe,8 1,0.568
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/car_5_e7_244.lus,l2l1,24.239,13,9789,61,2,2,Not Found,safe,24 20 18 15 14 12 10 8 6 5 1 0,24.676
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/car_5_e7_244_e1_823.lus,l2l1,4.211,9,3415,37,2,2,Not Found,safe,17 16 14 12 10 8 6 4,4.515
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/car_5_e7_244_e2_693.lus,base,0.205,2,131,10,0,0,Not Found,unsafe,8 1,0.55
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/car_5_e7_244_e3_1071.lus,l1l2,0.25,2,144,11,0,0,Not Found,unsafe,9 2,0.582
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/car_6.lus,base,22.121,13,10052,65,0,14,Not Found,safe,44 42 39 37 35 33 32 29 25 19 13 6,22.613
