3in1_file_path,3in1_sorting_clause,3in1_time,3in1_k,3in1_solver,3in1_neg_state,3in1_num_s,3in1_num_t,3in1_num_gen,3in1_status,3in1_frame_sizes,3in1_elapsed_time
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_12_e2_1618_e2_138.lus,l2l1,1.356,5,1003,11,3,0,Not Found,valid,14 10 7 4,1.641
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_12_e2_1618_e3_2012.lus,l2l1,0.568,3,367,11,2,0,Not Found,valid,5 3 1,0.901
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_13_e7_2336_e1_541.lus,base,0.018,0,2,0,0,0,Not Found,invalid,Not Found,0.406
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_12_e2_1618.lus,l2l1,0.758,5,625,10,3,0,Not Found,valid,9 6 5 3,1.077
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_13_e7_2336_e2_1255.lus,base,0.020,0,2,0,0,0,Not Found,invalid,Not Found,0.388
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_13_e7_2336_e3_3117.lus,l2l1,0.019,0,2,0,0,0,Not Found,invalid,Not Found,0.398
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_12.lus,l2l1,1.051,4,716,13,2,0,Not Found,valid,13 11 6,1.397
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_13_e7_2336_e7_685.lus,l2l1,0.018,0,2,0,0,0,Not Found,invalid,Not Found,0.399
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_13_e7_2336.lus,l2l1,0.018,0,2,0,0,0,Not Found,invalid,Not Found,0.400
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_11_e2_5396_e3_282.lus,base,0.510,2,340,10,2,0,Not Found,timeout,14 8,290.437
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_13_e3_1418_e3_2761.lus,base,3.048,5,2060,26,9,0,Not Found,valid,29 24 17 7,3.433
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_13.lus,l2l1,4.531,3,2432,35,6,0,Not Found,valid,38 32 23,6.797
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_14_e7_3162_e1_3998.lus,base,0.725,2,407,13,1,0,Not Found,invalid,15 6,1.112
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_14_e7_3162_e2_753.lus,base,0.543,2,315,13,1,0,Not Found,invalid,14 9,0.923
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_14_e7_3162_e3_4298.lus,base,0.413,2,219,10,1,0,Not Found,invalid,9 4,0.793
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_14_e7_3162_e7_3528.lus,l2l1,0.418,2,225,7,0,0,Not Found,invalid,10 6,0.713
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_14_e7_3162.lus,l2l1,0.575,2,294,11,2,0,Not Found,invalid,12 6,0.906
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_11_e3_382_e1_505.lus,base,280.465,5,47695,178,7,12,Not Found,timeout,241 228 191 139 67,290.223
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_1_e1_14612_e1_268_e7_501.lus,l2l1,0.068,2,25,1,0,0,Not Found,valid,1,0.426
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_1_e1_14612_e2_2653_e7_4370.lus,l2l1,0.097,2,41,2,0,0,Not Found,valid,2,0.460
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_1_e1_3184_e7_1888.lus,base,0.052,2,25,1,0,0,Not Found,valid,1,0.425
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_1_e1_5070.lus,base,0.051,2,27,1,0,0,Not Found,valid,1,0.415
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_1_e2_1997_e7_3613_e2_3409.lus,l2l1,0.057,2,25,1,0,0,Not Found,valid,1,0.438
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_1_e2_1997.lus,l2l1,0.056,2,25,1,0,0,Not Found,valid,1,0.426
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_1_e3_11891_e7_4569_e4_4881.lus,l2l1,0.056,2,25,1,0,0,Not Found,valid,1,0.425
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_1.lus,l2l1,0.059,2,25,1,0,0,Not Found,valid,1,0.433
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_2_e1_2316.lus,base,0.053,2,20,1,0,0,Not Found,valid,1,0.438
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_2_e2_3183_e1_2644.lus,l2l1,0.068,2,22,1,0,0,Not Found,valid,1,0.429
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_2_e2_3183_e2_3580.lus,base,0.058,2,22,1,0,0,Not Found,valid,1,0.424
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_2_e2_3183_e3_5972.lus,base,0.059,2,22,1,0,0,Not Found,valid,1,0.424
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_2_e2_4481.lus,l2l1,0.063,2,20,1,0,0,Not Found,valid,1,0.428
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_2_e7_25_e1_154.lus,l2l1,0.024,0,2,0,0,0,Not Found,invalid,Not Found,0.388
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_2_e7_25_e2_5340.lus,l2l1,0.023,0,2,0,0,0,Not Found,invalid,Not Found,0.399
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_2_e7_25_e3_829.lus,base,0.021,0,2,0,0,0,Not Found,invalid,Not Found,0.401
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_2_e7_25_e7_4469.lus,base,0.019,0,2,0,0,0,Not Found,invalid,Not Found,0.395
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_11_e3_382_e4_4421.lus,base,276.554,6,31445,110,6,8,Not Found,timeout,112 97 79 60 36 13,290.201
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_2_e7_25.lus,l2l1,0.022,0,2,0,0,0,Not Found,invalid,Not Found,0.400
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_2_e7_25_e8_3171.lus,l2l1,0.053,2,22,1,0,0,Not Found,valid,1,0.428
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_2.lus,l2l1,0.059,2,22,1,0,0,Not Found,valid,1,0.426
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_3_e1_4783_e1_3755.lus,base,0.064,2,27,1,0,0,Not Found,valid,1,0.430
